Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S3-8.2,intermediate,[H]c1c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],-1,-0.47300914,-0.11214785,-65.608822191285,102.41721488270697,-0.009576485,0.018270314,0.0043469146,-0.017514586,0.3204654,0.1514754,-647279.0631849855,2.8744491394609213,-647257.680609572,-647259.2179711112
S3-8.2,product,[H]c1c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],0,-0.14648922,-0.11802825,-179.87563572521353,19.35234338822466,-0.009940021,-0.024593309,-0.017266665,0.032001674,0.009835646,0.02091866,-647652.0295707092,3.9096781574189663,-647645.298476188,-647647.9377758105
S3-10.1,reactant,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c1[H],0,-0.16076532,-0.28363883,-209.98559180855764,16.205965160111212,0.1354514,0.071368545,0.103409976,0.04278156,-0.0063782334,0.018201664,-325059.944925883,3.0886632408946753,-325055.62762967387,-325057.58018119936
S3-10.1,intermediate,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],-1,-0.5523752,-0.113727055,-72.54435873236788,110.0667707382934,0.008965515,0.022180386,0.01557295,-0.065190375,0.50482726,0.21981844,-600055.2104078213,4.113392189145088,-600035.7375397459,-600038.5737809867
S3-10.1,product,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],0,-0.13830753,-0.10537908,-193.25681958544624,17.586637035774867,-0.039891064,-0.03953906,-0.039715063,0.06943701,0.013008878,0.041222945,-600426.8293020058,3.5583011023700237,-600421.8831014037,-600423.9951877691
S3-10.2,reactant,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c1[H],0,-0.16274773,-0.2797962,-207.86218025272527,17.89141985900317,0.16852227,0.09573367,0.13212797,0.08494681,-0.0052363873,0.039855212,-325061.362878504,2.407932922244072,-325057.01667365344,-325058.9052130718
S3-10.2,intermediate,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],-1,-0.5050297,-0.12996796,-71.13385479217894,111.08247211647287,-0.016738087,0.03136895,0.007315431,-0.042594284,0.4319887,0.1946972,-600053.8885730514,4.625225532799959,-600034.763237315,-600036.3141728842
S3-10.2,product,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],0,-0.13929951,-0.10498548,-192.44293531591515,18.12100225425367,-0.04090832,-0.04239624,-0.04165228,0.076799914,0.017780937,0.047290426,-600426.5874096338,2.083440149202943,-600420.6296072705,-600423.9952350211
S3-10.3,reactant,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c1[H],0,-0.16275406,-0.2797231,-207.84018144733648,17.840007960817307,0.16809303,0.09579073,0.13194188,0.08508642,-0.0051184744,0.039983973,-325061.36774963216,2.386226573958993,-325057.1558942855,-325058.9052726734
S3-10.3,intermediate,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],-1,-0.55190414,-0.11405346,-70.64946106417295,108.14832301979979,0.005274497,0.021860123,0.01356731,-0.05354759,0.48356313,0.21500775,-600054.7062724967,2.326631823554635,-600036.5537237262,-600038.5596809208
S3-10.3,product,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],0,-0.14374931,-0.12483123,-195.71014219721283,17.303497412944687,-0.023810096,-0.013792843,-0.01880147,0.023580313,0.006424144,0.015002228,-600426.3498566351,1.264716750010848,-600422.976927435,-600424.3910709971
S3-10.4,reactant,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c1[H],0,-0.15879676,-0.28334156,-208.48722284103306,16.15737551248443,0.1425713,0.071583316,0.10707731,0.060749486,-0.006408587,0.02717045,-325059.7187693903,2.136449484154582,-325055.91611078556,-325057.5801541899
S3-10.4,intermediate,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],-1,-0.50511914,-0.12974769,-71.20306270412836,110.96332601988327,-0.01633408,0.031384856,0.007525388,-0.04247886,0.43306512,0.19529313,-600053.8906512893,4.768702778965235,-600033.2657687055,-600036.3142314033
S3-10.4,product,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],0,-0.13819316,-0.10728179,-193.72978662054138,17.353318945877607,-0.039952233,-0.037717238,-0.038834736,0.06390947,0.010998115,0.037453793,-600426.7251006336,3.3034121338278055,-600421.2479394063,-600423.8804699051
