Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S2-41.1,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13011795,-0.27279067,-159.22799589042404,-24.55805101364196,0.03913611,0.02843596,0.033786036,-0.0021485388,-0.008786693,-0.005467616,-1047482.590268168,2.2567494697868824,-1047476.0004849858,-1047479.5136385876
S2-41.1,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.44111204,-0.10541216,-77.85017003232615,41.20137155869074,-0.007880017,0.011561982,0.0018409826,0.0348759,0.19104838,0.11296214,-1322493.705687699,3.389127830043435,-1322483.040370722,-1322487.3462757312
S2-41.1,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12586549,-0.10206587,-156.12542705062822,-23.70889421071117,-0.029443055,-0.0300572,-0.029750127,0.0033206344,-0.0050163865,-0.0008478761,-1322850.5427367047,13.813345147296786,-1322837.4965625568,-1322841.0249597444
S2-41.2,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13759033,-0.27068865,-160.41115771649717,-24.7245010676088,0.03263119,0.025250882,0.028941035,-0.00020509958,-0.010200217,-0.0052026585,-1047485.2726882289,2.181988062337041,-1047478.6594542095,-1047481.8320742992
S2-41.2,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.43765575,-0.113881946,-78.35547321264161,40.45259375837743,0.005233735,0.015800193,0.010516964,0.04552439,0.23592028,0.14072233,-1322490.2464361354,3.9980635065585375,-1322480.5928494364,-1322485.005936341
S2-41.2,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13908291,-0.11125961,-154.82373907426071,-21.14031964245338,-0.019921824,-0.021066055,-0.02049394,0.0019972324,-0.0020308942,-1.6830862e-05,-1322846.485246165,2.821874713525176,-1322837.4772307717,-1322841.4731589512
S2-41.3,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.14051767,-0.27144852,-160.4626840130871,-23.57789283663897,0.03333187,0.025167003,0.029249437,-0.0002940148,-0.009686276,-0.0049901456,-1047479.8500288773,2.2981010545045137,-1047470.3874370193,-1047476.1459517477
S2-41.3,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.40828523,-0.120065674,-78.71548729941391,39.71412981887766,0.008182868,0.01984211,0.0140124895,0.028263569,0.2229733,0.12561843,-1322487.978286908,4.442721383646131,-1322476.6888466845,-1322482.7801271232
S2-41.3,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.11674558,-0.096666135,-154.0363259485317,-22.202377126312708,-0.036873817,-0.03861571,-0.037744764,0.013907425,0.0012884066,0.007597916,-1322845.035581841,1.9514497462660074,-1322837.2145669986,-1322841.6560699523
S2-41.4,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.13755591,-0.2706761,-160.41108716585092,-24.69843985191077,0.03255868,0.025229052,0.028893866,-0.00036604702,-0.010228589,-0.005297318,-1047485.2652272874,2.239143490791321,-1047478.5824910722,-1047481.7856468231
S2-41.4,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.49200675,-0.102596596,-72.39335936606976,48.90951535167318,-0.0026504323,0.012070261,0.0047099143,0.01814112,0.20860916,0.11337514,-1322486.5808507092,2.4709599260240793,-1322476.1200898846,-1322480.2554680887
S2-41.4,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.11694105,-0.09706763,-156.72648504219575,-20.38442684211829,-0.03500446,-0.03671094,-0.0358577,0.0060233474,-0.0058361143,9.3616545e-05,-1322847.897283872,3.7384912837296724,-1322839.9573665115,-1322844.0762052455
S2-41.5,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.1402502,-0.26804367,-158.5385020439881,-22.729252503982824,0.052032232,0.03857003,0.045301132,0.0058808625,-0.014360085,-0.0042396113,-1047486.356820853,2.513411605730653,-1047479.4284676755,-1047482.9590348107
S2-41.5,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.47630727,-0.10073012,-75.26020538753676,41.50657650721464,-0.0024935976,0.011993147,0.004749775,0.027686834,0.20224404,0.11496544,-1322490.814897029,2.8473860044032335,-1322477.522629459,-1322484.0507563245
S2-41.5,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12474999,-0.10081101,-152.89274962401677,-18.664477907654373,-0.0315995,-0.03350409,-0.032551795,0.00531967,-0.0046789795,0.00032034516,-1322844.112858474,2.983616802841425,-1322834.0040644398,-1322839.5444387817
S2-41.6,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.14059733,-0.2714547,-158.07339688617103,-22.76277536378842,0.033527106,0.024835825,0.029181466,-4.0456653e-05,-0.009622976,-0.0048317164,-1047477.9012318832,2.473149312660098,-1047470.421872722,-1047473.8961322436
S2-41.6,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4nn(C([H])([H])[H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c4[H])nc([H])c3Cl)c([H])nn2C([H])=C1[H],-1,-0.44269663,-0.11172866,-78.83498542263064,39.113258946692696,0.0064009503,0.016019039,0.011209995,0.029690176,0.22087558,0.12528288,-1322494.1141207542,3.0519573017954826,-1322485.2844869073,-1322489.1511883712
S2-41.6,product,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.12893431,-0.109601386,-153.0961485681853,-22.761705462825443,-0.019214302,-0.017699622,-0.018456962,0.0035291016,-0.0003745854,0.0015772581,-1322847.4174134794,2.6151466947048903,-1322836.8971177167,-1322843.211908007
S2-41.7,reactant,[H]c1nc(N([H])c2nn(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c2[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1Cl,0,-0.1404141,-0.26787,-158.5606050901732,-22.709444603160676,0.05228588,0.038606495,0.045446187,0.0059630573,-0.014331743,-0.004184343,-1047486.3698769967,2.3120913077145815,-1047480.498918442,-1047483.0319418164
