Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S3-1.1,reactant,[H]c1nc(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c([H])c1[H],0,-0.15768534,-0.27404523,-206.09691530255913,8.017771417231854,0.15061948,0.100087,0.12535325,0.05701171,0.0011696517,0.02909068,-310451.92950929416,17.49894663505256,-310450.42783632764,-310451.46449419326
S3-1.1,intermediate,[H]c1nc(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c([H])c1[H],-1,-0.51400286,-0.105193205,-68.02946832868233,104.01118866346496,-0.019714348,0.018651135,-0.0005316064,-0.0007881522,0.36629063,0.18275124,-585438.7188264369,19.428708331659436,-585431.9485219023,-585433.4907116663
S3-1.1,product,[H]c1nc(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c([H])c1[H],0,-0.1570496,-0.12389718,-194.51593536298682,15.100833168463158,-0.01825697,-0.016471267,-0.017364118,0.011217937,0.008024082,0.009621009,-585810.9279243266,2.4579769670963287,-585804.6844397611,-585807.845293018
S3-2.1,reactant,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.15193456,-0.27072516,-207.91800665160676,-7.796198405632611,0.0735212,0.057375193,0.065448195,0.0133257955,0.0011515319,0.0072386637,-358302.33083311154,0.8274779431521893,-358298.56640914385,-358301.1451725858
S3-2.1,intermediate,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.49860564,-0.116746575,-75.18063050749113,83.62992985486379,-0.009214982,0.022191226,0.006488122,-0.044459194,0.32459962,0.1400702,-633309.5384600243,1.9496335871517658,-633305.3821429241,-633306.9721948312
S3-2.1,product,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.14138062,-0.12630339,-195.05431733165958,-2.5413098435293837,-0.030658014,-0.01721257,-0.023935292,0.010722995,0.00623475,0.0084788725,-633669.3333615636,2.270592365413904,-633665.3956610498,-633667.0039308148
S3-2.2,reactant,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.14986937,-0.27114448,-206.51141631260919,-8.416575453048182,0.07564142,0.059227645,0.067434534,0.011075005,-0.0017494261,0.0046627894,-358301.4107468713,1.065035868436098,-358297.6823107522,-358300.11176913464
S3-2.2,intermediate,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.5184016,-0.10629344,-77.78073894059303,86.09658807553598,-0.019835964,0.019496255,-0.00016985461,-0.032136828,0.31333974,0.14060146,-633308.4164955481,3.6116307098418474,-633302.206213115,-633304.0620469061
S3-2.2,product,[H]c1c([H])c(C#N)c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13473533,-0.11214832,-194.94592996927253,-3.5557902126027257,-0.052280284,-0.03934055,-0.045810416,0.01503031,0.0024677068,0.008749008,-633667.428611622,1.0803293716162443,-633664.5401975877,-633666.1423025712
S3-3.1,reactant,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.15235753,-0.27389178,-202.8484107523776,5.660100747919982,0.14272162,0.09341301,0.11806732,0.068701446,-0.0026865155,0.033007465,-588820.5726518801,0.6169535424560308,-588818.552158809,-588820.0034228944
S3-3.1,intermediate,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],-1,-0.48641786,-0.11435448,-70.30291960188752,103.07400449935386,-0.0040601566,0.024913251,0.010426547,-0.030457467,0.34893692,0.15923971,-863823.1972905656,1.8366600889712572,-863818.8001986641,-863820.9995905422
S3-3.1,product,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c1[H],0,-0.13353577,-0.10596794,-192.96084034089805,10.84844049590097,-0.045369532,-0.04067871,-0.043024123,0.03604643,0.007646233,0.021846332,-864185.4200261118,1.0821156445890665,-864182.4389760015,-864184.4744149211
